,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,gene_id,disease_relevant_tissues,dtr_blood,dtr_bone_marrow,dtr_brain,dtr_colon,dtr_esophagus,dtr_eye,dtr_heart,dtr_kidney,dtr_liver,dtr_lung,dtr_nose,dtr_pancreas,dtr_prostate,dtr_skin,dtr_small_intestine,genetic_evidence_minikel
5363,GRM5-D005764,Gastroesophageal Reflux,GRM5,Phase II,True,True,False,,unsupported target,ENSG00000168959,esophagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5364,HTR4-D005764,Gastroesophageal Reflux,HTR4,Launched,True,True,True,True,unsupported target,ENSG00000164270,esophagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5365,MLNR-D005764,Gastroesophageal Reflux,MLNR,Preclinical,False,,,,unsupported target,ENSG00000102539,esophagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5366,TRPM8-D005764,Gastroesophageal Reflux,TRPM8,Preclinical,False,,,,unsupported target,ENSG00000144481,esophagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5367,TRPV1-D005764,Gastroesophageal Reflux,TRPV1,Phase II,True,True,False,,unsupported target,ENSG00000196689,esophagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5368,ACHE-D012859,Sjogren's Syndrome,ACHE,Phase II,True,True,False,,unsupported target,ENSG00000087085,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,AQP1-D012859,Sjogren's Syndrome,AQP1,Preclinical,,,,,unsupported target,ENSG00000240583,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,BMP6-D012859,Sjogren's Syndrome,BMP6,Preclinical,,,,,unsupported target,ENSG00000153162,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,BTK-D012859,Sjogren's Syndrome,BTK,Phase II,True,True,,,unsupported target,ENSG00000010671,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,C5-D012859,Sjogren's Syndrome,C5,Phase I,True,False,,,genetically supported target,ENSG00000106804,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5373,CCR9-D012859,Sjogren's Syndrome,CCR9,Phase I,True,False,,,unsupported target,ENSG00000173585,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,CD22-D012859,Sjogren's Syndrome,CD22,Preclinical,,,,,unsupported target,ENSG00000012124,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,CD274-D012859,Sjogren's Syndrome,CD274,Preclinical,False,,,,unsupported target,ENSG00000120217,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,CD28-D012859,Sjogren's Syndrome,CD28,Phase I,True,False,,,genetically supported target,ENSG00000178562,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5377,CD40-D012859,Sjogren's Syndrome,CD40,Phase II,True,True,,,genetically supported target,ENSG00000101017,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5378,CD40LG-D012859,Sjogren's Syndrome,CD40LG,Phase II,True,True,,,unsupported target,ENSG00000102245,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,CHRM3-D012859,Sjogren's Syndrome,CHRM3,Preclinical,False,,,,unsupported target,ENSG00000133019,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,COL2A1-D012859,Sjogren's Syndrome,COL2A1,Preclinical,False,,,,unsupported target,ENSG00000139219,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,CTSS-D012859,Sjogren's Syndrome,CTSS,Phase II,True,True,False,,unsupported target,ENSG00000163131,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,CXCL13-D012859,Sjogren's Syndrome,CXCL13,Preclinical,False,,,,unsupported target,ENSG00000156234,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,ESR1-D012859,Sjogren's Syndrome,ESR1,Phase II,True,True,False,,unsupported target,ENSG00000091831,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,HLA-DQA1-D012859,Sjogren's Syndrome,HLA-DQA1,Preclinical,False,,,,genetically supported target,ENSG00000196735,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5385,ICOS-D012859,Sjogren's Syndrome,ICOS,Phase I,True,False,,,unsupported target,ENSG00000163600,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,ICOSLG-D012859,Sjogren's Syndrome,ICOSLG,Phase II,True,True,False,,genetically supported target,ENSG00000160223,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5387,IFNA1-D012859,Sjogren's Syndrome,IFNA1,Preclinical,False,,,,unsupported target,ENSG00000197919,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,IKBKE-D012859,Sjogren's Syndrome,IKBKE,Preclinical,False,,,,unsupported target,ENSG00000263528,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,IL10-D012859,Sjogren's Syndrome,IL10,Preclinical,False,,,,unsupported target,ENSG00000136634,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,IL15-D012859,Sjogren's Syndrome,IL15,Preclinical,False,,,,unsupported target,ENSG00000164136,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,IL17RA-D012859,Sjogren's Syndrome,IL17RA,Phase I,True,False,,,unsupported target,ENSG00000177663,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,IL21-D012859,Sjogren's Syndrome,IL21,Preclinical,False,,,,unsupported target,ENSG00000138684,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,IL2RA-D012859,Sjogren's Syndrome,IL2RA,Launched,True,True,True,True,genetically supported target,ENSG00000134460,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5394,IL7R-D012859,Sjogren's Syndrome,IL7R,Phase II,True,True,,,unsupported target,ENSG00000168685,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,JAK1-D012859,Sjogren's Syndrome,JAK1,Phase II,True,True,,,unsupported target,ENSG00000162434,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,JAK2-D012859,Sjogren's Syndrome,JAK2,Phase II,True,True,,,unsupported target,ENSG00000096968,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,JAK3-D012859,Sjogren's Syndrome,JAK3,Phase II,True,True,,,unsupported target,ENSG00000105639,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,LILRA4-D012859,Sjogren's Syndrome,LILRA4,Phase I,True,,,,unsupported target,ENSG00000239961,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,LTB4R-D012859,Sjogren's Syndrome,LTB4R,Phase I,True,False,,,unsupported target,ENSG00000213903,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,PIK3CD-D012859,Sjogren's Syndrome,PIK3CD,Phase II,True,True,False,,unsupported target,ENSG00000171608,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,SIK2-D012859,Sjogren's Syndrome,SIK2,Phase II,True,True,False,,unsupported target,ENSG00000170145,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,SIK3-D012859,Sjogren's Syndrome,SIK3,Phase II,True,True,False,,unsupported target,ENSG00000160584,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,SYK-D012859,Sjogren's Syndrome,SYK,Phase II,True,True,False,,unsupported target,ENSG00000165025,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,TBK1-D012859,Sjogren's Syndrome,TBK1,Preclinical,False,,,,unsupported target,ENSG00000183735,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,TLR7-D012859,Sjogren's Syndrome,TLR7,Preclinical,False,,,,unsupported target,ENSG00000196664,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,TLR8-D012859,Sjogren's Syndrome,TLR8,Preclinical,False,,,,unsupported target,ENSG00000101916,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,TLR9-D012859,Sjogren's Syndrome,TLR9,Phase II,True,True,False,,unsupported target,ENSG00000239732,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,TNFRSF13C-D012859,Sjogren's Syndrome,TNFRSF13C,Phase II,True,True,,,unsupported target,ENSG00000159958,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,TNFSF13-D012859,Sjogren's Syndrome,TNFSF13,Phase II,True,True,,,unsupported target,ENSG00000161955,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,TNFSF13B-D012859,Sjogren's Syndrome,TNFSF13B,Phase II,True,True,,,unsupported target,ENSG00000102524,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,TYK2-D012859,Sjogren's Syndrome,TYK2,Phase II,True,True,,,genetically supported target,ENSG00000105397,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5412,ACHE-D014029,Tobacco Use Disorder,ACHE,Phase II,True,True,False,,unsupported target,ENSG00000087085,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,ADRB1-D014029,Tobacco Use Disorder,ADRB1,Phase II,True,True,False,,unsupported target,ENSG00000043591,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,ADRB2-D014029,Tobacco Use Disorder,ADRB2,Phase II,True,True,False,,unsupported target,ENSG00000169252,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,ALDH2-D014029,Tobacco Use Disorder,ALDH2,Phase I,True,False,,,unsupported target,ENSG00000111275,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,CHRNA3-D014029,Tobacco Use Disorder,CHRNA3,Phase I,True,False,,,genetically supported target,ENSG00000080644,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5417,CHRNA4-D014029,Tobacco Use Disorder,CHRNA4,Launched,True,True,True,True,genetically supported target,ENSG00000101204,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5418,CHRNA6-D014029,Tobacco Use Disorder,CHRNA6,Preclinical,False,,,,unsupported target,ENSG00000147434,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,CHRNB2-D014029,Tobacco Use Disorder,CHRNB2,Launched,True,True,True,True,unsupported target,ENSG00000160716,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,CHRNB4-D014029,Tobacco Use Disorder,CHRNB4,Phase I,True,False,,,unsupported target,ENSG00000117971,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,CNR1-D014029,Tobacco Use Disorder,CNR1,Launched,True,True,True,True,unsupported target,ENSG00000118432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,CYP2A6-D014029,Tobacco Use Disorder,CYP2A6,Phase I,True,False,,,genetically supported target,ENSG00000255974,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5423,DDC-D014029,Tobacco Use Disorder,DDC,Phase I,True,False,,,unsupported target,ENSG00000132437,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,DRD3-D014029,Tobacco Use Disorder,DRD3,Phase II,True,True,False,,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,GABBR1-D014029,Tobacco Use Disorder,GABBR1,Preclinical,False,,,,unsupported target,ENSG00000204681,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,GRIN1-D014029,Tobacco Use Disorder,GRIN1,Phase II,True,True,False,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,GRM2-D014029,Tobacco Use Disorder,GRM2,Phase I,True,,,,unsupported target,ENSG00000164082,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,GRM5-D014029,Tobacco Use Disorder,GRM5,Phase I,True,False,,,unsupported target,ENSG00000168959,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,HCRTR1-D014029,Tobacco Use Disorder,HCRTR1,Phase I,True,,,,unsupported target,ENSG00000121764,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,HTR2A-D014029,Tobacco Use Disorder,HTR2A,Preclinical,,,,,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,HTR2C-D014029,Tobacco Use Disorder,HTR2C,Phase II,True,True,False,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,HTR3A-D014029,Tobacco Use Disorder,HTR3A,Preclinical,False,,,,unsupported target,ENSG00000166736,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,MAOA-D014029,Tobacco Use Disorder,MAOA,Phase I,True,False,,,unsupported target,ENSG00000189221,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,MAOB-D014029,Tobacco Use Disorder,MAOB,Phase II,True,True,False,,unsupported target,ENSG00000069535,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,OPRK1-D014029,Tobacco Use Disorder,OPRK1,Phase II,True,True,False,,unsupported target,ENSG00000082556,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,OPRM1-D014029,Tobacco Use Disorder,OPRM1,Phase II,True,True,False,,unsupported target,ENSG00000112038,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,PDE7A-D014029,Tobacco Use Disorder,PDE7A,Phase I,True,,,,unsupported target,ENSG00000205268,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,PDE7B-D014029,Tobacco Use Disorder,PDE7B,Phase I,True,,,,unsupported target,ENSG00000171408,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,PPARG-D014029,Tobacco Use Disorder,PPARG,Phase II,True,True,,,unsupported target,ENSG00000132170,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,SLC6A2-D014029,Tobacco Use Disorder,SLC6A2,Phase II,True,True,,,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,SLC6A3-D014029,Tobacco Use Disorder,SLC6A3,Phase II,True,True,,,unsupported target,ENSG00000142319,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,SLC6A4-D014029,Tobacco Use Disorder,SLC6A4,Phase II,True,True,,,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,SLC7A11-D014029,Tobacco Use Disorder,SLC7A11,Phase II,True,True,False,,unsupported target,ENSG00000151012,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,ACHE-D043183,Irritable Bowel Syndrome,ACHE,Preclinical,False,,,,unsupported target,ENSG00000087085,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5445,ADAM17-D043183,Irritable Bowel Syndrome,ADAM17,Phase I,True,False,,,unsupported target,ENSG00000151694,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5446,ADRA2B-D043183,Irritable Bowel Syndrome,ADRA2B,Phase II,True,True,False,,unsupported target,ENSG00000274286,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5447,ADRB3-D043183,Irritable Bowel Syndrome,ADRB3,Phase II,True,True,False,,unsupported target,ENSG00000188778,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5448,ALOX5-D043183,Irritable Bowel Syndrome,ALOX5,Phase I,True,False,,,unsupported target,ENSG00000012779,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5449,ASIC1-D043183,Irritable Bowel Syndrome,ASIC1,Phase I,True,False,,,unsupported target,ENSG00000110881,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5450,C5AR1-D043183,Irritable Bowel Syndrome,C5AR1,Preclinical,False,,,,unsupported target,ENSG00000197405,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5451,CHRM1-D043183,Irritable Bowel Syndrome,CHRM1,Preclinical,False,,,,unsupported target,ENSG00000168539,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5452,CHRM2-D043183,Irritable Bowel Syndrome,CHRM2,Preclinical,False,,,,unsupported target,ENSG00000181072,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5453,CHRM3-D043183,Irritable Bowel Syndrome,CHRM3,Preclinical,False,,,,unsupported target,ENSG00000133019,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5454,CHRM4-D043183,Irritable Bowel Syndrome,CHRM4,Preclinical,False,,,,unsupported target,ENSG00000180720,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5455,CHRNA3-D043183,Irritable Bowel Syndrome,CHRNA3,Phase II,True,True,False,,unsupported target,ENSG00000080644,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5456,CHRNA4-D043183,Irritable Bowel Syndrome,CHRNA4,Phase II,True,True,False,,unsupported target,ENSG00000101204,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5457,CHRNB2-D043183,Irritable Bowel Syndrome,CHRNB2,Phase II,True,True,False,,unsupported target,ENSG00000160716,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5458,CHRNB4-D043183,Irritable Bowel Syndrome,CHRNB4,Phase II,True,True,False,,unsupported target,ENSG00000117971,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5459,CLCN2-D043183,Irritable Bowel Syndrome,CLCN2,Launched,True,True,True,True,unsupported target,ENSG00000114859,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5460,CNR2-D043183,Irritable Bowel Syndrome,CNR2,Preclinical,,,,,unsupported target,ENSG00000188822,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5461,CRHR1-D043183,Irritable Bowel Syndrome,CRHR1,Phase III,True,True,True,False,unsupported target,ENSG00000120088,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5462,CRHR2-D043183,Irritable Bowel Syndrome,CRHR2,Preclinical,False,,,,unsupported target,ENSG00000106113,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5463,FAAH-D043183,Irritable Bowel Syndrome,FAAH,Preclinical,False,,,,unsupported target,ENSG00000117480,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5464,GABRA1-D043183,Irritable Bowel Syndrome,GABRA1,Phase II,True,True,False,,unsupported target,ENSG00000022355,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5465,GABRA2-D043183,Irritable Bowel Syndrome,GABRA2,Phase II,True,True,False,,unsupported target,ENSG00000151834,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5466,GABRA3-D043183,Irritable Bowel Syndrome,GABRA3,Phase II,True,True,False,,unsupported target,ENSG00000011677,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5467,GABRA5-D043183,Irritable Bowel Syndrome,GABRA5,Phase II,True,True,False,,unsupported target,ENSG00000186297,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5468,GALR2-D043183,Irritable Bowel Syndrome,GALR2,Preclinical,,,,,unsupported target,ENSG00000182687,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5469,GLP1R-D043183,Irritable Bowel Syndrome,GLP1R,Phase II,True,True,False,,unsupported target,ENSG00000112164,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5470,GRPR-D043183,Irritable Bowel Syndrome,GRPR,Phase II,True,True,False,,unsupported target,ENSG00000126010,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5471,GUCY2C-D043183,Irritable Bowel Syndrome,GUCY2C,Launched,True,True,True,True,unsupported target,ENSG00000070019,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5472,HTR1A-D043183,Irritable Bowel Syndrome,HTR1A,Phase II,True,True,False,,unsupported target,ENSG00000178394,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5473,HTR1D-D043183,Irritable Bowel Syndrome,HTR1D,Preclinical,False,,,,unsupported target,ENSG00000179546,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5474,HTR2B-D043183,Irritable Bowel Syndrome,HTR2B,Phase I,True,,,,unsupported target,ENSG00000135914,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5475,HTR3A-D043183,Irritable Bowel Syndrome,HTR3A,Phase II,True,True,,,unsupported target,ENSG00000166736,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5476,HTR4-D043183,Irritable Bowel Syndrome,HTR4,Phase II,True,True,False,,unsupported target,ENSG00000164270,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5477,HTR7-D043183,Irritable Bowel Syndrome,HTR7,Preclinical,False,,,,unsupported target,ENSG00000148680,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5478,IL23R-D043183,Irritable Bowel Syndrome,IL23R,Phase I,True,,,,unsupported target,ENSG00000162594,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5479,IL7R-D043183,Irritable Bowel Syndrome,IL7R,Preclinical,False,,,,unsupported target,ENSG00000168685,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5480,INPP5D-D043183,Irritable Bowel Syndrome,INPP5D,Preclinical,False,,,,unsupported target,ENSG00000168918,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5481,MAP2K1-D043183,Irritable Bowel Syndrome,MAP2K1,Preclinical,False,,,,unsupported target,ENSG00000169032,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5482,MAP2K2-D043183,Irritable Bowel Syndrome,MAP2K2,Preclinical,False,,,,unsupported target,ENSG00000126934,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5483,MTNR1A-D043183,Irritable Bowel Syndrome,MTNR1A,Preclinical,False,,,,unsupported target,ENSG00000168412,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5484,MTNR1B-D043183,Irritable Bowel Syndrome,MTNR1B,Preclinical,False,,,,unsupported target,ENSG00000134640,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5485,NR1H4-D043183,Irritable Bowel Syndrome,NR1H4,Phase I,True,False,,,unsupported target,ENSG00000012504,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5486,NR3C1-D043183,Irritable Bowel Syndrome,NR3C1,Phase II,True,True,False,,unsupported target,ENSG00000113580,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5487,OPRD1-D043183,Irritable Bowel Syndrome,OPRD1,Launched,True,True,True,True,unsupported target,ENSG00000116329,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5488,OPRK1-D043183,Irritable Bowel Syndrome,OPRK1,Phase II,True,True,,,unsupported target,ENSG00000082556,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5489,OPRL1-D043183,Irritable Bowel Syndrome,OPRL1,Preclinical,False,,,,unsupported target,ENSG00000125510,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5490,OPRM1-D043183,Irritable Bowel Syndrome,OPRM1,Launched,True,True,True,True,unsupported target,ENSG00000112038,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5491,P2RY2-D043183,Irritable Bowel Syndrome,P2RY2,Preclinical,False,,,,unsupported target,ENSG00000175591,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5492,PTGES-D043183,Irritable Bowel Syndrome,PTGES,Preclinical,False,,,,unsupported target,ENSG00000148344,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5493,PTGS1-D043183,Irritable Bowel Syndrome,PTGS1,Phase II,True,True,False,,unsupported target,ENSG00000095303,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5494,PTGS2-D043183,Irritable Bowel Syndrome,PTGS2,Phase II,True,True,False,,unsupported target,ENSG00000073756,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5495,RET-D043183,Irritable Bowel Syndrome,RET,Phase II,True,True,False,,unsupported target,ENSG00000165731,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5496,RIPK2-D043183,Irritable Bowel Syndrome,RIPK2,Preclinical,False,,,,unsupported target,ENSG00000104312,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5497,SELL-D043183,Irritable Bowel Syndrome,SELL,Phase I,True,False,,,unsupported target,ENSG00000188404,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5498,SERPINC1-D043183,Irritable Bowel Syndrome,SERPINC1,Phase II,True,True,False,,unsupported target,ENSG00000117601,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5499,SLC10A2-D043183,Irritable Bowel Syndrome,SLC10A2,Phase I,True,False,,,unsupported target,ENSG00000125255,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5500,SLC9A3-D043183,Irritable Bowel Syndrome,SLC9A3,Launched,True,True,True,True,unsupported target,ENSG00000066230,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5501,TACR1-D043183,Irritable Bowel Syndrome,TACR1,Phase I,True,False,,,unsupported target,ENSG00000115353,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5502,TACR2-D043183,Irritable Bowel Syndrome,TACR2,Phase III,True,True,True,False,unsupported target,ENSG00000075073,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5503,TLR4-D043183,Irritable Bowel Syndrome,TLR4,Preclinical,False,,,,unsupported target,ENSG00000136869,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5504,TNF-D043183,Irritable Bowel Syndrome,TNF,Preclinical,False,,,,unsupported target,ENSG00000204490,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5505,TPH1-D043183,Irritable Bowel Syndrome,TPH1,Phase II,True,True,False,,unsupported target,ENSG00000129167,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5506,TRPA1-D043183,Irritable Bowel Syndrome,TRPA1,Phase II,True,True,False,,unsupported target,ENSG00000104321,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5507,TRPV1-D043183,Irritable Bowel Syndrome,TRPV1,Preclinical,False,,,,unsupported target,ENSG00000196689,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5508,TSPO-D043183,Irritable Bowel Syndrome,TSPO,Phase II,True,True,False,,unsupported target,ENSG00000100300,colon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5509,ACKR3-D007154,Immune System Diseases,ACKR3,Phase I,True,,,,unsupported target,ENSG00000144476,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,ACLY-D007154,Immune System Diseases,ACLY,Preclinical,False,,,,unsupported target,ENSG00000131473,blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
