,gene_id,gene_name,disease,disease_ontology_id,ct_marker_evidence,disease_evidence,disease_ct_evidence,bulk_disease_evidence,genetic_evidence_OT,is_hvg_normal,is_hvg_disease,ti_uid,indication_mesh_id,indication_mesh_term,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,MONDO,genetic_evidence_minikel
264084,ENSG00000071242,RPS6KA2,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,RPS6KA2-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
264116,ENSG00000072274,TFRC,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TFRC-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264145,ENSG00000073008,PVR,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PVR-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
264176,ENSG00000074181,NOTCH3,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NOTCH3-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
264188,ENSG00000074590,NUAK1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NUAK1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264210,ENSG00000075213,SEMA3A,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SEMA3A-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264318,ENSG00000078098,FAP,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,FAP-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264465,ENSG00000082781,ITGB5,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,ITGB5-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
264526,ENSG00000085063,CD59,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CD59-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264533,ENSG00000085276,MECOM,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,MECOM-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264576,ENSG00000086548,CEACAM6,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CEACAM6-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264734,ENSG00000090339,ICAM1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ICAM1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
264872,ENSG00000095596,CYP26A1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CYP26A1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
264901,ENSG00000096996,IL12RB1,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,IL12RB1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
264912,ENSG00000099250,NRP1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,NRP1-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
265162,ENSG00000100644,HIF1A,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,HIF1A-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
265175,ENSG00000100739,BDKRB1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BDKRB1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
265358,ENSG00000101916,TLR8,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,TLR8-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
265411,ENSG00000102245,CD40LG,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,CD40LG-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
265598,ENSG00000103855,CD276,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD276-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
265661,ENSG00000104432,IL7,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,IL7-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
265911,ENSG00000105855,ITGB8,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITGB8-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
265967,ENSG00000106211,HSPB1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,HSPB1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266013,ENSG00000106546,AHR,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,AHR-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266105,ENSG00000107562,CXCL12,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CXCL12-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266120,ENSG00000107738,VSIR,breast cancer,MONDO_0007254,0.0,1.0,0.0,1.0,0.0,1.0,1.0,VSIR-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266229,ENSG00000108679,LGALS3BP,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,LGALS3BP-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266232,ENSG00000108691,CCL2,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CCL2-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266247,ENSG00000108821,COL1A1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,COL1A1-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
266300,ENSG00000109320,NFKB1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,NFKB1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266301,ENSG00000109321,AREG,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,AREG-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266311,ENSG00000109471,IL2,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,IL2-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266547,ENSG00000111679,PTPN6,breast cancer,MONDO_0007254,1.0,1.0,0.0,1.0,0.0,1.0,1.0,PTPN6-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266664,ENSG00000112486,CCR6,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,CCR6-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266769,ENSG00000113494,PRLR,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PRLR-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
266781,ENSG00000113594,LIFR,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LIFR-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266812,ENSG00000113916,BCL6,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BCL6-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
266834,ENSG00000114251,WNT5A,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,WNT5A-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
266845,ENSG00000114378,HYAL1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,HYAL1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
266976,ENSG00000115414,FN1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,FN1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267007,ENSG00000115602,IL1RL1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,IL1RL1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267041,ENSG00000115884,SDC1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SDC1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267061,ENSG00000116016,EPAS1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EPAS1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267096,ENSG00000116260,QSOX1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,QSOX1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267131,ENSG00000116678,LEPR,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LEPR-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267153,ENSG00000116774,OLFML3,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,OLFML3-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267246,ENSG00000117525,F3,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,F3-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
267264,ENSG00000117632,STMN1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,STMN1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267330,ENSG00000118513,MYB,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,MYB-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267332,ENSG00000118515,SGK1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SGK1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267354,ENSG00000118785,SPP1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SPP1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267465,ENSG00000119888,EPCAM,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,EPCAM-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267584,ENSG00000120889,TNFRSF10B,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TNFRSF10B-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267586,ENSG00000120899,PTK2B,breast cancer,MONDO_0007254,1.0,1.0,1.0,0.0,0.0,1.0,1.0,PTK2B-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267639,ENSG00000121594,CD80,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CD80-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267757,ENSG00000122861,PLAU,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PLAU-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
267823,ENSG00000123496,IL13RA2,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,IL13RA2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267867,ENSG00000124102,PI3,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PI3-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267963,ENSG00000124731,TREM1,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,TREM1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
267967,ENSG00000124762,CDKN1A,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CDKN1A-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268018,ENSG00000125384,PTGER2,breast cancer,MONDO_0007254,0.0,1.0,0.0,1.0,0.0,1.0,1.0,PTGER2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268062,ENSG00000125730,C3,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,C3-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268161,ENSG00000126353,CCR7,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,CCR7-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268322,ENSG00000128271,ADORA2A,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ADORA2A-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
268453,ENSG00000129514,FOXA1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,FOXA1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268499,ENSG00000130037,KCNA5,breast cancer,MONDO_0007254,0.0,0.0,0.0,1.0,0.0,1.0,1.0,KCNA5-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
268682,ENSG00000131203,IDO1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,IDO1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
268765,ENSG00000131981,LGALS3,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LGALS3-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269064,ENSG00000134243,SORT1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SORT1-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
269068,ENSG00000134250,NOTCH2,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NOTCH2-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,genetically supported target,MONDO_0021100,1.0
269072,ENSG00000134258,VTCN1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,VTCN1-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
269087,ENSG00000134323,MYCN,breast cancer,MONDO_0007254,1.0,1.0,1.0,0.0,0.0,1.0,1.0,MYCN-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
269109,ENSG00000134470,IL15RA,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,IL15RA-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269215,ENSG00000135218,CD36,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CD36-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269395,ENSG00000136160,EDNRB,breast cancer,MONDO_0007254,1.0,1.0,0.0,1.0,0.0,1.0,1.0,EDNRB-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
269457,ENSG00000136634,IL10,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,IL10-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
269478,ENSG00000136810,TXN,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TXN-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
269497,ENSG00000136869,TLR4,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TLR4-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
269528,ENSG00000136997,MYC,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,MYC-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,genetically supported target,MONDO_0021100,1.0
269540,ENSG00000137077,CCL21,breast cancer,MONDO_0007254,1.0,1.0,0.0,1.0,0.0,1.0,1.0,CCL21-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
269560,ENSG00000137193,PIM1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PIM1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
269599,ENSG00000137462,TLR2,breast cancer,MONDO_0007254,1.0,1.0,1.0,0.0,0.0,1.0,1.0,TLR2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
269656,ENSG00000137801,THBS1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,THBS1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269712,ENSG00000138061,CYP1B1,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CYP1B1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269779,ENSG00000138448,ITGAV,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,ITGAV-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269885,ENSG00000139193,CD27,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CD27-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
269931,ENSG00000139567,ACVRL1,breast cancer,MONDO_0007254,1.0,1.0,0.0,1.0,0.0,1.0,1.0,ACVRL1-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
270052,ENSG00000140538,NTRK3,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NTRK3-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
270089,ENSG00000140937,CDH11,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CDH11-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270305,ENSG00000142871,CCN1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CCN1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270352,ENSG00000143217,NECTIN4,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NECTIN4-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270355,ENSG00000143226,FCGR2A,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,FCGR2A-D001943,D001943,Breast Neoplasms,Phase III,True,True,True,False,unsupported target,MONDO_0021100,0.0
270420,ENSG00000143537,ADAM15,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ADAM15-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270662,ENSG00000145423,SFRP2,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SFRP2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270679,ENSG00000145632,PLK2,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PLK2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
270754,ENSG00000146242,TPBG,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TPBG-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
270794,ENSG00000146674,IGFBP3,breast cancer,MONDO_0007254,0.0,1.0,0.0,1.0,0.0,1.0,1.0,IGFBP3-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
270861,ENSG00000147257,GPC3,breast cancer,MONDO_0007254,0.0,1.0,0.0,1.0,0.0,1.0,1.0,GPC3-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
271060,ENSG00000149269,PAK1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,PAK1-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
271133,ENSG00000150048,CLEC1A,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CLEC1A-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271136,ENSG00000150093,ITGB1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ITGB1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271140,ENSG00000150337,FCGR1A,breast cancer,MONDO_0007254,1.0,0.0,0.0,1.0,0.0,1.0,1.0,FCGR1A-D001943,D001943,Breast Neoplasms,Phase III,True,True,True,False,unsupported target,MONDO_0021100,0.0
271195,ENSG00000151012,SLC7A11,breast cancer,MONDO_0007254,1.0,1.0,1.0,0.0,0.0,1.0,1.0,SLC7A11-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271271,ENSG00000151694,ADAM17,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ADAM17-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
271278,ENSG00000151729,SLC25A4,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,SLC25A4-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
271295,ENSG00000151892,GFRA1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,GFRA1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271377,ENSG00000152661,GJA1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,GJA1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271442,ENSG00000153208,MERTK,breast cancer,MONDO_0007254,1.0,1.0,1.0,0.0,0.0,1.0,1.0,MERTK-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
271473,ENSG00000153563,CD8A,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,CD8A-D001943,D001943,Breast Neoplasms,Phase I,True,False,False,False,unsupported target,MONDO_0021100,0.0
271815,ENSG00000157168,NRG1,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NRG1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
272040,ENSG00000159399,HK2,breast cancer,MONDO_0007254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,HK2-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
272107,ENSG00000160180,TFF3,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TFF3-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
272109,ENSG00000160182,TFF1,breast cancer,MONDO_0007254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TFF1-D001943,D001943,Breast Neoplasms,Preclinical,False,False,False,False,unsupported target,MONDO_0021100,0.0
272155,ENSG00000160447,PKN3,breast cancer,MONDO_0007254,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PKN3-D001943,D001943,Breast Neoplasms,Phase II,True,True,False,False,unsupported target,MONDO_0021100,0.0
